url_path,views_total,views_unique
/IceFireDB/redhub,17,14
/IceFireDB/redhub/stargazers,15,1
/IceFireDB/redhub/blob/main/go.mod,2,1
/IceFireDB/redhub/fork,2,1
/IceFireDB/redhub/issues,1,1
